"Id","SalePrice"
1461,135961.441003707
1462,166925.482160759
1463,179515.808889194
1464,192184.374951405
1465,186026.415460331
1466,184677.487969416
1467,194212.498963739
1468,178208.318539247
1469,187245.865972527
1470,142977.546636951
1471,193893.998579365
1472,106491.025487811
1473,106594.01985146
1474,160414.448647535
1475,169296.579281386
1476,457803.933328091
1477,274912.377981038
1478,314636.042205547
1479,281790.899748801
1480,391757.913169975
1481,297524.109154137
1482,196730.394551645
1483,186450.971881765
1484,195649.195194982
1485,184273.685598568
1486,213670.933560412
1487,308209.63352154
1488,238471.480661358
1489,205502.207119934
1490,210882.84246848
1491,203379.518083016
1492,107809.916155018
1493,164757.630990258
1494,285156.979380454
1495,288492.847030063
1496,215848.909215166
1497,178822.368380057
1498,161068.15476332
1499,160562.974100719
1500,183747.448357015
1501,172788.787034671
1502,175261.951978247
1503,282829.096954502
1504,220195.920896388
1505,199058.326196437
1506,183429.410580657
1507,192906.924606072
1508,183551.792443497
1509,183176.528732824
1510,137064.98541114
1511,141000.291290836
1512,151754.715181309
1513,159196.347106276
1514,138788.401353374
1515,150670.935790354
1516,124949.634686207
1517,148510.09878212
1518,136175.639593391
1519,201528.45654471
1520,134701.809145194
1521,141433.311734701
1522,149582.946711114
1523,128786.326218305
1524,133528.209996556
1525,134835.251266226
1526,127460.204614945
1527,111908.929567015
1528,134940.226134383
1529,149447.24366857
1530,166393.267824547
1531,104425.080077824
1532,99434.9059525058
1533,143819.124032598
1534,126888.782633204
1535,143167.313272557
1536,122305.935691865
1537,71838.3537888131
1538,178453.616616746
1539,180537.548628635
1540,104443.820532446
1541,142739.158941231
1542,140571.815524038
1543,195669.271071824
1544,101855.533713376
1545,127997.536061876
1546,131080.802130563
1547,138284.466311484
1548,131095.482376477
1549,134636.055484891
1550,131119.97140939
1551,105067.665005135
1552,122746.018429796
1553,143590.03377702
1554,137823.592669396
1555,168382.816086989
1556,154065.562842574
1557,148581.855769944
1558,132588.766249174
1559,116273.712603859
1560,150819.094182862
1561,131113.810511234
1562,141144.691222567
1563,129383.341018359
1564,159462.066493746
1565,164367.18092473
1566,244069.026148471
1567,93227.468886643
1568,204943.046603622
1569,145832.338463621
1570,178119.260904403
1571,117264.815341582
1572,147201.406551205
1573,195453.514744053
1574,111759.770473679
1575,264209.077735391
1576,195766.409115475
1577,219365.850573528
1578,151462.429164715
1579,140235.017894485
1580,190117.65687315
1581,156821.939736772
1582,137563.054906939
1583,284013.521771673
1584,195432.80529795
1585,141221.262059087
1586,105014.020816666
1587,116760.459602045
1588,167825.587826083
1589,101148.926735663
1590,135061.415601909
1591,111618.673203925
1592,121330.85084682
1593,119583.12876512
1594,141165.530200918
1595,124480.154034906
1596,215582.961159397
1597,155792.383064183
1598,189331.172588413
1599,208752.871678804
1600,191561.147770899
1601,96521.0592854438
1602,128608.705452351
1603,91145.8284010702
1604,286626.272404889
1605,229581.153072235
1606,176650.736314607
1607,152504.865738697
1608,211313.645377297
1609,195674.532467248
1610,178340.633331872
1611,143698.403854117
1612,157534.453328908
1613,138566.476079777
1614,157034.305764309
1615,106042.938319169
1616,96376.9639742084
1617,86103.8215608912
1618,141901.519501919
1619,146500.311119988
1620,149237.310943628
1621,154224.343481768
1622,149332.499923839
1623,243035.800591432
1624,184183.128767006
1625,143083.58462846
1626,155025.019275352
1627,189453.808869577
1628,262628.797182622
1629,174376.373165162
1630,295759.475365345
1631,235807.251850762
1632,228916.90374967
1633,184333.454456506
1634,182666.227749027
1635,182385.262400135
1636,175837.857137127
1637,176306.950380738
1638,187376.121682085
1639,176608.488249897
1640,221558.03603844
1641,173965.148954261
1642,259527.379602839
1643,214899.343216082
1644,233773.854843094
1645,201919.329593006
1646,166441.605614384
1647,177318.657667453
1648,132974.512970741
1649,149717.581860048
1650,124279.033744961
1651,120219.741788912
1652,90548.1580044142
1653,100870.207023386
1654,149187.442814388
1655,162612.32282141
1656,144584.827932421
1657,153235.940307129
1658,151494.930689649
1659,171131.840442416
1660,137673.934603137
1661,360464.849687337
1662,418929.107732276
1663,333186.559496452
1664,469655.325903991
1665,339857.251734647
1666,325671.755162211
1667,327080.385060857
1668,365601.421616639
1669,309118.844647241
1670,368023.338060772
1671,231442.849514936
1672,339764.342937625
1673,275059.697188959
1674,264350.800241016
1675,191281.496025877
1676,193728.828725481
1677,197884.575265396
1678,409035.488554586
1679,352880.32028886
1680,337551.288192994
1681,328697.90669548
1682,317473.366960146
1683,191997.547690012
1684,174054.45911992
1685,176990.05055142
1686,189616.850574506
1687,187290.213848988
1688,206708.195355282
1689,193958.27764774
1690,205749.148955023
1691,206914.088699384
1692,248770.517611786
1693,186170.132085705
1694,188272.656734729
1695,172348.446334136
1696,214340.036958397
1697,175043.046402377
1698,305625.076378669
1699,301790.486579746
1700,268094.233063316
1701,282856.946464789
1702,237903.522470217
1703,231820.868601323
1704,249801.500850247
1705,263904.779534761
1706,320684.775783307
1707,216872.15962447
1708,215472.67611637
1709,259480.70863854
1710,238755.456650422
1711,277481.36033713
1712,253477.791605105
1713,241347.92872577
1714,202783.589916469
1715,212102.211331147
1716,187342.469805307
1717,190339.408725486
1718,145816.718786254
1719,227617.088928763
1720,240455.238861225
1721,174892.366455595
1722,136574.616480909
1723,155757.728112153
1724,198647.669897507
1725,217047.589712329
1726,181470.386345173
1727,185755.428418888
1728,190960.470064902
1729,174571.140018679
1730,145235.014227691
1731,118849.094251958
1732,137959.153909689
1733,142685.713861399
1734,130738.318274685
1735,160359.347852168
1736,140371.832492559
1737,277648.921655448
1738,276906.327312172
1739,185499.693912761
1740,198598.35564541
1741,191699.462893384
1742,178749.500212455
1743,164860.228467306
1744,301501.292258435
1745,239840.388783768
1746,197945.612294197
1747,222122.475001619
1748,188889.213953689
1749,172869.615217671
1750,165195.773143502
1751,211088.079463256
1752,130919.505293062
1753,130456.35056976
1754,180553.295215259
1755,175606.337753937
1756,127679.594065665
1757,136778.469119596
1758,136323.484241285
1759,142439.500784831
1760,148542.261278736
1761,125727.266094697
1762,169565.456984263
1763,169434.556523079
1764,137324.834120488
1765,165248.665106529
1766,156883.929931363
1767,161999.744012489
1768,153050.686249614
1769,186581.472539876
1770,159973.69479701
1771,136767.338529134
1772,147204.479847743
1773,131347.674320878
1774,134360.926083134
1775,150055.311682226
1776,133198.265186574
1777,128756.776040824
1778,153383.401635552
1779,124598.219336607
1780,196784.440029977
1781,138513.611837799
1782,121802.982750667
1783,156350.484484452
1784,130627.052861589
1785,104949.729752143
1786,126674.203616212
1787,166556.278469476
1788,101031.282121758
1789,114531.354772334
1790,101260.500417207
1791,145435.394593321
1792,157232.604209624
1793,164022.728648321
1794,159530.842432645
1795,138748.68978668
1796,162001.42721908
1797,123938.459436071
1798,137839.319274525
1799,139473.093933169
1800,162283.586433679
1801,129459.90754295
1802,125148.09926336
1803,160685.316936496
1804,145207.212138765
1805,148420.171588952
1806,127098.473892996
1807,128854.631923641
1808,123010.033903001
1809,131281.036369721
1810,135015.128117302
1811,99620.5568760252
1812,102312.096833743
1813,123323.473240079
