"Id","SalePrice"
1461,121021.801985198
1462,158878.019282488
1463,184041.611519251
1464,208863.761599359
1465,184041.611519251
1466,175391.297363126
1467,187074.9383019
1468,170663.71646552
1469,184041.611519251
1470,128472.075378127
1471,188237.728580386
1472,98486.6763877227
1473,103277.946925714
1474,154339.648239907
1475,112061.308708198
1476,359622.599345897
1477,246551.127429072
1478,290132.788149757
1479,306984.369141222
1480,475675.251594604
1481,335673.957847997
1482,221702.588926597
1483,175275.842769778
1484,173476.552202546
1485,183947.130691967
1486,202476.650146385
1487,332584.816451098
1488,245517.348877991
1489,196240.911777376
1490,248679.29886932
1491,195028.683887798
1492,67988.3764299965
1493,205799.955677789
1494,270984.686057666
1495,282957.519221994
1496,239980.44429478
1497,163935.75329478
1498,170663.71646552
1499,161481.252397025
1500,170663.71646552
1501,175391.297363126
1502,170663.71646552
1503,297761.211737188
1504,249442.474747919
1505,237657.246349106
1506,195738.144927788
1507,261295.502807243
1508,204985.982670398
1509,158462.345550103
1510,143390.713252223
1511,143390.713252223
1512,168745.56446646
1513,136157.375603238
1514,168745.56446646
1515,166878.666210859
1516,144674.006910255
1517,166878.666210859
1518,128820.624375882
1519,237657.246349106
1520,131886.662562315
1521,127803.795455267
1522,170255.774631326
1523,101352.268675374
1524,111537.724724101
1525,129598.319881696
1526,118726.439698752
1527,109470.937422297
1528,130075.54649227
1529,143390.713252223
1530,189603.575887822
1531,135814.327417369
1532,93757.4573956142
1533,145996.26236168
1534,126010.313891152
1535,154339.648239907
1536,116059.567850381
1537,77054.075130433
1538,140957.543574521
1539,147570.187112185
1540,107695.243351507
1541,136483.867853963
1542,131886.662562315
1543,198672.963582406
1544,68158.3932745506
1545,104672.749892059
1546,136996.605556223
1547,136617.2122247
1548,130427.778511347
1549,125586.293895947
1550,133556.998745242
1551,104202.246214687
1552,144674.006910255
1553,128472.075378127
1554,116059.567850381
1555,163543.893482548
1556,107452.267972665
1557,97144.9740178428
1558,105322.845148827
1559,85897.863253374
1560,136508.65103727
1561,132372.31565575
1562,136986.449474724
1563,124888.009031717
1564,154744.507434791
1565,157876.057985529
1566,265957.089219439
1567,79099.0043011761
1568,243924.486572314
1569,171501.396870518
1570,138212.427349163
1571,126469.707713347
1572,135283.251787057
1573,210161.983337238
1574,116852.593576508
1575,239980.44429478
1576,258561.043492354
1577,187074.9383019
1578,126578.99634517
1579,145020.653476968
1580,206503.824719556
1581,158462.345550103
1582,124888.009031717
1583,336596.362815663
1584,215433.562277979
1585,137324.856663534
1586,81361.7787148322
1587,95371.3899194697
1588,142129.339311971
1589,91133.0007015262
1590,130758.176738696
1591,90151.5490190624
1592,122104.902190565
1593,130758.176738696
1594,126010.313891152
1595,94586.9417603767
1596,249521.548583697
1597,203167.707106152
1598,196240.911777376
1599,175391.297363126
1600,173476.552202546
1601,94359.1276368062
1602,127803.795455267
1603,100821.926963987
1604,271848.284136636
1605,261295.502807243
1606,183601.692161311
1607,174922.563775477
1608,207575.306453318
1609,175275.842769778
1610,163935.75329478
1611,133442.349382524
1612,178282.051879691
1613,176267.655576493
1614,137705.347809451
1615,95531.3443593768
1616,73547.3711482815
1617,92077.1277472731
1618,133786.795856177
1619,143390.713252223
1620,242389.054537252
1621,145020.653476968
1622,159248.5693425
1623,270984.686057666
1624,242389.054537252
1625,112061.308708198
1626,166878.666210859
1627,191866.391089032
1628,267843.6378209
1629,175391.297363126
1630,331845.644802922
1631,210161.983337238
1632,232737.079137054
1633,178282.051879691
1634,193019.419297649
1635,173476.552202546
1636,158254.337364359
1637,194562.501850554
1638,194562.501850554
1639,174972.055071737
1640,239162.704382702
1641,171501.396870518
1642,237657.246349106
1643,222634.630851727
1644,238574.918434277
1645,215964.334001835
1646,166442.060326971
1647,159880.524722723
1648,127498.067390218
1649,136986.449474724
1650,124888.009031717
1651,128820.624375882
1652,99462.2353658876
1653,105699.656997436
1654,138473.5087641
1655,143401.34414145
1656,138473.5087641
1657,137635.434863728
1658,138473.5087641
1659,123802.698405298
1660,160673.784926221
1661,469960.621824506
1662,347850.949464719
1663,366924.646350408
1664,475675.251594604
1665,275292.874021053
1666,356994.336620808
1667,353320.055145635
1668,352927.69844036
1669,282957.519221994
1670,346081.729403263
1671,305763.765982716
1672,467552.931352098
1673,302572.983536994
1674,246551.127429072
1675,198325.039253083
1676,206757.098190805
1677,215433.562277979
1678,475675.251594604
1679,501181.104954096
1680,312004.977268489
1681,241456.711478897
1682,345665.933903741
1683,193019.419297649
1684,173476.552202546
1685,170663.71646552
1686,173476.552202546
1687,178282.051879691
1688,201819.634811861
1689,194219.158323922
1690,197099.937200678
1691,193019.419297649
1692,249442.474747919
1693,171516.452900547
1694,178282.051879691
1695,163935.75329478
1696,250963.821851609
1697,175391.297363126
1698,350486.624881065
1699,275544.356422021
1700,261219.6014815
1701,269418.155376413
1702,249442.474747919
1703,270676.266899436
1704,311304.036804023
1705,270984.686057666
1706,455865.944489869
1707,210161.983337238
1708,208863.761599359
1709,253833.162510456
1710,237657.246349106
1711,290132.788149757
1712,264282.96850906
1713,264282.96850906
1714,237657.246349106
1715,202476.650146385
1716,187074.9383019
1717,170663.71646552
1718,131554.131546175
1719,237086.904514124
1720,239418.945275848
1721,170663.71646552
1722,131554.131546175
1723,163935.75329478
1724,196240.911777376
1725,238574.918434277
1726,178282.051879691
1727,152379.528692174
1728,178282.051879691
1729,163935.75329478
1730,165831.410727959
1731,130740.531741017
1732,132372.31565575
1733,121021.801985198
1734,125586.293895947
1735,132055.658925898
1736,128472.075378127
1737,284329.100273104
1738,242389.054537252
1739,242389.054537252
1740,241456.711478897
1741,195028.683887798
1742,163935.75329478
1743,175391.297363126
1744,284329.100273104
1745,189709.934466373
1746,166239.382117668
1747,212769.429273711
1748,208364.509223002
1749,152015.292018347
1750,129598.319881696
1751,268361.226018284
1752,121430.41077765
1753,134398.8161575
1754,208364.509223002
1755,179959.860793461
1756,129621.852764874
1757,121021.801985198
1758,136668.886751114
1759,154339.648239907
1760,170255.774631326
1761,160299.918580717
1762,172021.659446429
1763,166442.060326971
1764,118726.439698752
1765,154806.751960345
1766,174972.055071737
1767,208066.816868675
1768,135781.412317044
1769,166878.666210859
1770,152970.617990458
1771,125586.293895947
1772,128472.075378127
1773,133556.998745242
1774,152970.617990458
1775,136483.867853963
1776,124888.009031717
1777,116436.022292825
1778,135283.251787057
1779,116852.593576508
1780,171501.396870518
1781,125586.293895947
1782,105223.347633889
1783,164965.678736324
1784,112882.360263991
1785,112061.308708198
1786,154339.648239907
1787,147291.954592494
1788,64190.3015134794
1789,86802.1012225607
1790,105699.656997436
1791,214048.677788915
1792,158878.019282488
1793,138212.427349163
1794,143661.576379531
1795,130740.531741017
1796,126710.24460961
1797,132055.658925898
1798,121259.83846446
1799,107640.550857012
1800,116059.567850381
1801,128235.302453801
1802,134974.131128822
1803,135781.412317044
1804,143390.713252223
1805,143401.34414145
1806,116059.567850381
1807,131095.235136056
1808,119227.548047874
1809,101581.450491099
1810,132748.680707667
1811,96716.8991834407
1812,95098.8978609271
1813,121021.801985198
1814,96193.2937155423
1815,64190.3015134794
1816,93764.7916275188
1817,112061.308708198
1818,137687.391233892
1819,130758.176738696
1820,63879.8984897069
1821,116059.567850381
1822,158462.345550103
1823,64190.3015134794
1824,126710.24460961
1825,137027.392527735
1826,107875.867041122
1827,108390.384314966
1828,126005.710355043
1829,112061.308708198
1830,135297.786073453
1831,131571.16759593
1832,112079.918297751
1833,127498.067390218
1834,125586.293895947
1835,128235.302453801
1836,112299.853058525
1837,95452.4519564797
1838,130740.531741017
1839,97610.8478569566
1840,162187.27994354
1841,143766.851525071
1842,102568.702457596
1843,152302.446858859
1844,135814.327417369
1845,142890.577224171
1846,154744.507434791
1847,159880.524722723
1848,64190.3015134794
1849,97687.2153036645
1850,115536.574110698
1851,136996.605556223
1852,126469.707713347
1853,141735.73157746
1854,163935.75329478
1855,154744.507434791
1856,242389.054537252
1857,153483.472263793
1858,131886.662562315
1859,112061.308708198
1860,157876.057985529
1861,112061.308708198
1862,326644.007644566
1863,300262.591442833
1864,300262.591442833
1865,346800.506289425
1866,330157.830027669
1867,238574.918434277
1868,308451.13044265
1869,214604.902804431
1870,237657.246349106
1871,270984.686057666
1872,170663.71646552
1873,256809.907502507
1874,154709.454194085
1875,196240.911777376
1876,209641.041935889
1877,210161.983337238
1878,230824.239767561
1879,129598.319881696
1880,131886.662562315
1881,264282.96850906
1882,258266.764208366
1883,178282.051879691
1884,187074.9383019
1885,214604.902804431
1886,290132.788149757
1887,214604.902804431
1888,280077.72394993
1889,170663.71646552
1890,131886.662562315
1891,137324.856663534
1892,99793.1963471481
1893,129598.319881696
