"Id","SalePrice"
1461,133145.722441667
1462,156522.266925
1463,177986.273491667
1464,184554.566275
1465,200158.952908334
1466,188556.570791667
1467,181551.789558333
1468,177743.981933333
1469,180623.275191667
1470,128750.9146
1471,200329.198508333
1472,97961.9878583333
1473,105217.748491667
1474,151661.788508333
1475,140655.805791667
1476,382455.352808333
1477,276380.693316667
1478,314059.360125001
1479,298217.804941666
1480,442941.267766667
1481,304300.117841667
1482,214156.027041667
1483,186955.228816667
1484,182133.389266667
1485,178333.092625
1486,201759.743166667
1487,315207.543641667
1488,239349.373725
1489,218959.72635
1490,223531.281566667
1491,196475.842091667
1492,109548.482033333
1493,174684.467075
1494,304193.182991666
1495,291343.626266667
1496,235102.577983333
1497,186235.864883333
1498,157950.659883333
1499,155864.167441667
1500,168069.498441667
1501,174417.145141667
1502,171039.160090476
1503,296541.021508333
1504,236805.1882
1505,220047.730933333
1506,182211.152325
1507,232014.895516667
1508,187835.576775
1509,162485.250308333
1510,150535.645016667
1511,147394.2026
1512,163370.098966667
1513,141546.180816667
1514,148993.16205
1515,159902.321133333
1516,156776.349066667
1517,154927.779258333
1518,132088.170616667
1519,218173.935816667
1520,139604.338025
1521,141835.561758333
1522,159421.178375
1523,119430.23125
1524,124295.579475
1525,129599.973325
1526,131700.123941667
1527,109854.931458333
1528,133803.744183333
1529,144342.906133333
1530,164733.984875
1531,114603.607891667
1532,110044.3207
1533,137329.131116667
1534,119140.193933333
1535,143591.19165
1536,118120.596933333
1537,101032.252491667
1538,175588.139925
1539,216514.118483333
1540,112932.385316667
1541,134981.607783333
1542,132935.60955
1543,173233.40295
1544,94974.66645
1545,111147.122016667
1546,128772.1868
1547,131208.984525
1548,129398.010625
1549,124079.613233333
1550,136481.372066667
1551,123688.734925
1552,129419.313816667
1553,142618.6255
1554,120089.319025
1555,176648.020733333
1556,131203.421283333
1557,125357.4291
1558,114517.065691667
1559,109929.762175
1560,146642.778541667
1561,134835.963433333
1562,130269.294191667
1563,127018.683933333
1564,156624.480908333
1565,155689.790683333
1566,241190.4292
1567,95964.57135
1568,218635.25245
1569,141000.057258333
1570,148409.376025
1571,112362.872016667
1572,145807.498308333
1573,226712.132475
1574,128503.939491667
1575,234105.2884
1576,218624.4282
1577,201926.400875
1578,155784.750533334
1579,146551.814745238
1580,188686.200641667
1581,155089.470425
1582,131404.18785
1583,301829.18605
1584,233255.184525
1585,141077.750061905
1586,86658.4618749999
1587,105748.178583333
1588,143978.673708333
1589,100808.689336905
1590,131735.859858333
1591,108899.896466667
1592,133619.375108333
1593,131751.60775
1594,131602.896083333
1595,130175.889341667
1596,221780.751533333
1597,183271.921966667
1598,198465.5102
1599,200648.3041
1600,192911.527675
1601,81932.5547166666
1602,122683.298916667
1603,97136.5166083333
1604,282550.625583333
1605,242242.166158333
1606,169842.859783333
1607,159516.485291667
1608,219221.06465
1609,201975.224466666
1610,169377.43665
1611,146155.615875
1612,171784.199808333
1613,163054.113175
1614,126276.349008333
1615,90016.5605916666
1616,85957.4835916667
1617,89388.5095416667
1618,128814.894825
1619,141404.664608333
1620,162614.938716667
1621,143044.559166667
1622,140316.933608333
1623,255683.6703
1624,204674.394033333
1625,139939.997508333
1626,170435.842991667
1627,185302.540316667
1628,262095.247275
1629,174141.974658333
1630,338239.770858333
1631,219424.303975
1632,239935.0155
1633,176053.89595
1634,184076.347075
1635,182120.349508333
1636,172391.732791667
1637,188826.004883333
1638,201913.934975
1639,179810.110833333
1640,226568.888783333
1641,173478.215208333
1642,226950.428358334
1643,223902.666916667
1644,228972.249141666
1645,188758.612591667
1646,174853.574725
1647,170302.825466667
1648,137067.267916667
1649,139309.596691667
1650,124185.226775
1651,124396.549308333
1652,95287.0436
1653,99814.8516
1654,148936.804341667
1655,154511.308308333
1656,146244.213033333
1657,149657.032033333
1658,155021.936141667
1659,145705.16775
1660,157368.249716667
1661,428729.250216666
1662,366297.8983
1663,367668.8601
1664,454163.897075
1665,325152.3728
1666,343711.389558333
1667,328599.023558333
1668,333636.310033334
1669,314646.6873
1670,357516.026775
1671,261222.067275
1672,432833.688325
1673,303419.11635
1674,269135.918325
1675,196446.935116667
1676,198790.874208333
1677,215483.101508333
1678,463965.594458333
1679,376939.053491666
1680,336835.6244
1681,285658.636641667
1682,319857.400708333
1683,193523.059058333
1684,174649.559525
1685,175500.414158333
1686,171292.0029
1687,172884.067241666
1688,190475.385691667
1689,192630.439691667
1690,185482.486725
1691,181324.271533333
1692,253436.641183333
1693,176251.299266666
1694,183930.800716667
1695,171341.376058333
1696,247303.701783333
1697,172827.602383333
1698,317561.010008333
1699,321426.25135
1700,258921.482816667
1701,274294.290766667
1702,250908.335191667
1703,249266.365791667
1704,283262.179615476
1705,242960.615416667
1706,381658.227741667
1707,222258.703858333
1708,216234.218391667
1709,272974.49605
1710,231927.374558333
1711,273666.252125
1712,244289.170691666
1713,264007.912158333
1714,218031.996858333
1715,204100.990158333
1716,189583.772733333
1717,173521.347991667
1718,141245.115016667
1719,210888.51985
1720,255719.344125
1721,185537.203275
1722,138705.248041667
1723,166612.797733333
1724,210056.134925
1725,229930.12965
1726,193979.960875
1727,174975.620108333
1728,189980.10635
1729,170941.285483333
1730,164835.614533333
1731,124012.396475
1732,134410.155158333
1733,127134.479733333
1734,133110.019725
1735,142650.748383333
1736,122056.111241667
1737,330184.646133333
1738,232948.303691667
1739,247773.382941667
1740,211015.769591667
1741,195370.849907143
1742,173748.070516667
1743,173994.887658333
1744,307079.312066666
1745,235273.671683333
1746,223255.08855
1747,210576.618066667
1748,214156.1958
1749,165893.827616667
1750,153599.060841667
1751,209506.340216667
1752,123569.254758333
1753,138647.908225
1754,195299.735058333
1755,179541.30615
1756,125693.294283333
1757,122478.182683333
1758,140932.027558333
1759,153714.210116667
1760,160894.339525
1761,151218.016425
1762,165330.874291667
1763,163947.403708333
1764,125531.243733333
1765,165822.182866667
1766,172095.247008334
1767,193290.917666667
1768,145739.275291667
1769,175151.121266667
1770,153096.065825
1771,136538.575025
1772,142111.837391667
1773,140668.956466667
1774,132223.718925
1775,135196.025391667
1776,123959.888033333
1777,122710.025325
1778,140077.944266667
1779,123151.645541667
1780,173636.298666667
1781,133069.456941667
1782,104630.065033333
1783,139940.229825
1784,108185.400583333
1785,122631.0783
1786,136329.521633333
1787,163031.5066
1788,81716.4675083333
1789,110344.637858333
1790,96266.6036916666
1791,175531.720441667
1792,154560.6898
1793,151074.691908333
1794,147530.149408333
1795,144397.171141667
1796,139610.445983333
1797,129406.240216667
1798,128917.148
1799,121344.787408333
1800,130324.244083333
1801,124588.3211
1802,131654.499258333
1803,152148.011008333
1804,144209.295775
1805,139783.035916667
1806,118495.828383333
1807,135357.32385
1808,128468.603866667
1809,126993.997025
1810,131180.512833333
1811,94911.7376666666
1812,111202.875841667
1813,119901.1666
1814,100315.078416667
1815,74739.79945
1816,110652.533516667
1817,139044.650533333
1818,144302.844475
1819,130148.686383333
1820,90548.92295
1821,112545.226008333
1822,144526.799675
1823,67210.1802333334
1824,127441.859791667
1825,133005.269916667
1826,111866.816
1827,113715.0002
1828,131727.542375
1829,119566.483191667
1830,135494.767691667
1831,136707.720308333
1832,114380.772325
1833,134372.5302
1834,128757.723508333
1835,139456.604975
1836,125903.795808333
1837,107968.591033333
1838,131799.86695
1839,103013.18845
1840,167761.6682
1841,146988.386458333
1842,104777.232625
1843,150648.620825
1844,146068.782566667
1845,144723.918416667
1846,163597.453766667
1847,157330.030291667
1848,80765.1661833332
1849,108878.438441667
1850,124500.0011
1851,144038.094375
1852,130946.455966667
1853,148113.511975
1854,183241.396341667
1855,170864.897825
1856,210050.758158333
1857,167369.426325
1858,146452.672091667
1859,120414.867422619
1860,157607.504633334
1861,120401.352989286
1862,252695.114691667
1863,243383.578466667
1864,243557.635841667
1865,333785.293691667
1866,317403.975258333
1867,245402.748241667
1868,288369.684591667
1869,202121.231366667
1870,250969.142433333
1871,263501.9697
1872,175816.136316667
1873,233271.303791667
1874,144463.012058333
1875,211047.828516667
1876,192796.241475
1877,221020.720066667
1878,216046.634975
1879,137847.786791667
1880,134997.896008333
1881,248445.925358333
1882,256368.56665
1883,203480.842983333
1884,217464.825241667
1885,256362.897258333
1886,288061.463641667
1887,211389.929683333
1888,275643.548433333
1889,175955.919975
1890,127141.334966667
1891,142533.47265
1892,112195.858766667
1893,129556.046516667
1894,126901.019008333
1895,137695.92885
1896,121084.136841667
1897,132027.648191667
1898,126981.153425
1899,165171.321616667
1900,167651.9626
1901,167629.803241667
1902,156779.651166667
1903,210433.473066667
1904,163458.779583333
1905,198895.336166667
1906,169797.814141667
1907,186290.413533333
1908,131727.743883333
1909,143066.386866667
1910,134296.021458333
1911,191652.864875
1912,267595.418066667
1913,142771.204325
1914,78498.9261833333
1915,327581.354425
1916,77378.8495749999
1917,244931.871283333
1918,146133.714783333
1919,157704.993566667
1920,154190.072041667
1921,386646.563458334
1922,338907.883116667
1923,187876.8612
1924,239195.501558333
1925,210827.917025
1926,359825.179866667
1927,142091.428866667
1928,160933.112691667
1929,129169.057691667
1930,142954.614908333
1931,145772.554958333
1932,142113.633266667
1933,182771.969133333
1934,180138.601341667
1935,179439.747266667
1936,186727.73055
1937,183350.841808333
1938,175402.250283333
1939,250804.29
1940,199669.197325
1941,174218.280925
1942,189311.861983333
1943,203374.535908333
1944,334875.596125001
1945,372076.768108333
1946,184838.991583333
1947,309929.280583333
1948,181911.641266667
1949,234783.863108333
1950,188539.22645
1951,242611.254158333
1952,221929.744791667
1953,185264.67775
1954,183386.689775
1955,148150.207008333
1956,262817.065708334
1957,171094.067425
1958,282895.278783333
1959,141092.739225
1960,118246.006366667
1961,126159.1589
1962,97879.4749
1963,106931.279616667
1964,115530.13205
1965,146362.815925
1966,152657.343058333
1967,315776.581516667
1968,394430.6604
1969,387074.20165
1970,404359.861416667
1971,383564.351291667
1972,353891.249666667
1973,271610.645183333
1974,316766.6286
1975,452030.458125
1976,298195.309333333
1977,354741.948925
1978,338687.208516667
1979,329218.214208333
1980,208006.501891667
1981,344134.791358334
1982,242476.4382
1983,231351.296633333
1984,170709.736566667
1985,218764.630633333
1986,212289.403925
1987,188138.256733333
1988,179238.995808333
1989,194237.022716667
1990,216627.306925
1991,214516.435266667
1992,207572.192891667
1993,176122.56855
1994,225566.51415
1995,184263.718533333
1996,267145.822966667
1997,325003.016941667
1998,344790.901708333
1999,261504.854475
2000,296936.885241667
2001,285254.3109
2002,241770.13585
2003,264567.664708333
2004,268981.805125
2005,231643.924733333
2006,228186.4664
2007,247761.816941666
2008,219197.880966667
2009,196497.183466667
2010,196539.508483333
2011,146546.342441667
2012,191428.829791667
2013,185791.143141667
2014,189767.709033333
2015,205465.312383333
2016,193747.182525
2017,204921.665858333
2018,134951.02595
2019,139541.576841667
2020,125398.988916667
2021,120573.393241667
2022,187113.187975
2023,146308.247433333
2024,235036.658366667
2025,346331.185641667
2026,184660.638641667
2027,162205.461375
2028,157065.81752381
2029,176384.880791667
2030,265196.642008333
2031,260260.04155
2032,271253.695516666
2033,264562.8732
2034,169544.874941667
2035,213212.041841667
2036,184625.807058333
2037,189194.237258333
2038,281139.175933333
2039,244104.757608333
2040,317272.632658334
2041,290893.800016667
2042,200767.9342
2043,169806.353
2044,174566.948266667
2045,218568.296708333
2046,146635.571
2047,146125.6901
2048,140048.3774
2049,134463.061733333
2050,178385.191091667
2051,113063.837733333
2052,135957.181858333
2053,144260.289425
2054,99677.1728249999
2055,153627.321558333
2056,132533.692383333
2057,131312.241508333
2058,202105.350775
2059,142659.721191667
2060,157690.110466667
2061,162692.1418
2062,139022.408316667
2063,123569.391791666
2064,140905.690141667
2065,127225.6603
2066,161845.656641667
2067,126518.041208333
2068,132754.063808333
2069,90992.62085
2070,113271.222125
2071,107956.506333333
2072,127710.704333333
2073,139561.0781
2074,180813.057541667
2075,154738.661975
2076,124851.439675
2077,147918.658475
2078,131230.3837
2079,137608.873083333
2080,121867.942158333
2081,126236.869116667
2082,130963.414558333
2083,131260.709541667
2084,114400.990875
2085,130399.310283333
2086,116039.555325
2087,120762.206541667
2088,110145.185066667
2089,98424.1975083333
2090,132087.294266667
2091,110434.2166
2092,114476.520891667
