"Id","SalePrice"
1461,127158.916833296
1462,161432.47159884
1463,181256.418994051
1464,203144.884208865
1465,193754.420801553
1466,175485.062263121
1467,185867.734427621
1468,163251.403405141
1469,186894.388632363
1470,123175.127956893
1471,179299.226086455
1472,102995.091712056
1473,101976.219178665
1474,147392.12712584
1475,138398.684432604
1476,361638.127946366
1477,249997.396792624
1478,279077.160038794
1479,291259.939546277
1480,443963.53192836
1481,335021.565222499
1482,204353.227195901
1483,176514.420994559
1484,172740.251048945
1485,181840.71116283
1486,196260.533295368
1487,311846.1317495
1488,214238.763684852
1489,198776.945556894
1490,234085.204534599
1491,197320.106745271
1492,92020.0988331927
1493,161263.289683326
1494,222101.668331413
1495,281056.01247582
1496,217078.628631981
1497,170979.992019553
1498,161533.707456452
1499,161103.870079649
1500,162677.159517267
1501,180123.793488014
1502,162507.86576573
1503,153744.49698831
1504,243711.519586908
1505,229674.817370492
1506,195176.920454607
1507,260640.833268745
1508,209774.918613747
1509,161772.067663985
1510,146880.25165592
1511,146543.541479294
1512,175195.696439569
1513,135536.889121476
1514,134134.842969812
1515,166009.811537363
1516,152733.463182363
1517,163500.748433506
1518,127206.868622093
1519,229091.137149951
1520,133562.587224435
1521,132191.955270681
1522,170640.148273328
1523,105707.343942972
1524,117965.67491779
1525,126254.457609376
1526,104765.805449705
1527,100102.807812513
1528,137449.576010036
1529,158086.911978237
1530,186131.154605562
1531,128913.710869084
1532,90261.7345042842
1533,146980.351548916
1534,122199.455809863
1535,146712.836798701
1536,112500.334464695
1537,72239.8042027246
1538,154034.001217121
1539,151151.602283349
1540,101415.426891429
1541,142021.093365358
1542,147082.443860645
1543,180896.49508564
1544,93040.3104780559
1545,124785.45218727
1546,137769.870212044
1547,139263.834979113
1548,135630.572963177
1549,119108.717288406
1550,141717.470448127
1551,105555.772296233
1552,146753.954049438
1553,132778.072285592
1554,121554.363790531
1555,172912.13898773
1556,113642.087748473
1557,117035.266776161
1558,110093.532798233
1559,113691.112635179
1560,133670.366101425
1561,118288.530071999
1562,136186.513753071
1563,118017.875277222
1564,150989.960664218
1565,162647.592090091
1566,238325.591153084
1567,82355.3964999144
1568,228294.947166952
1569,151867.555
1570,138960.183059558
1571,114900.703790718
1572,144954.219230533
1573,186365.021204897
1574,112757.232168811
1575,205912.102788396
1576,250598.951570978
1577,184819.77196169
1578,140868.957233152
1579,159685.702751075
1580,200948.260073268
1581,167717.152623921
1582,122570.366238012
1583,307351.659134819
1584,220460.628633102
1585,140482.358397972
1586,124336.335847064
1587,125005.311517464
1588,150918.394999117
1589,97330.247518542
1590,128929.833927565
1591,105483.002287131
1592,110706.768578686
1593,121836.279683042
1594,151603.937998053
1595,104810.340652191
1596,248345.760179577
1597,209612.82705535
1598,221011.696829787
1599,141418.465330544
1600,140993.366879179
1601,113390.384584363
1602,126689.51109092
1603,102891.823042555
1604,277709.308255795
1605,235551.647857522
1606,175771.969175002
1607,161708.150546049
1608,206604.620335613
1609,182468.858818528
1610,157402.249170208
1611,141386.564755674
1612,177419.998607977
1613,168684.478876531
1614,121825.629693481
1615,93193.8147724903
1616,85207.6560819636
1617,87554.7189753719
1618,135407.883895838
1619,157246.449583228
1620,169950.671441361
1621,144701.849896109
1622,156141.982129827
1623,237916.243516304
1624,225488.927747764
1625,118030.476881118
1626,173640.820858455
1627,194284.255765219
1628,289198.988612469
1629,170916.738911015
1630,313488.903458154
1631,237820.805244809
1632,242848.960253904
1633,170924.68789962
1634,187371.393093019
1635,175059.658611323
1636,159186.035755536
1637,194281.620089878
1638,189339.211349452
1639,180218.847869127
1640,236277.485193878
1641,169435.998106312
1642,244291.392839519
1643,208965.799613761
1644,236101.046054773
1645,197937.979571431
1646,171004.717285049
1647,158865.672753629
1648,126732.86560675
1649,141738.860225098
1650,112841.532403103
1651,124157.530163897
1652,99778.9050616122
1653,109558.12016283
1654,146111.336743035
1655,146031.442999504
1656,145291.132807483
1657,145931.140108818
1658,146175.019250951
1659,139109.832420248
1660,152049.591601587
1661,358468.651863509
1662,369121.351040501
1663,369480.205129511
1664,307950.803314017
1665,297654.233753892
1666,349286.272283167
1667,261294.235028096
1668,215684.288489942
1669,274551.212613916
1670,335621.2793433
1671,272635.653445241
1672,401556.882025739
1673,295356.488484952
1674,240002.614830064
1675,194590.165995546
1676,198151.917799805
1677,214798.166104739
1678,410981.741224436
1679,396845.288394987
1680,343089.593086954
1681,240914.92714683
1682,335517.650849054
1683,187097.269245455
1684,169463.994784874
1685,168864.61947187
1686,171938.957737854
1687,164189.606685155
1688,198921.788328751
1689,192947.035453724
1690,197145.563694548
1691,186831.041464915
1692,253827.032793394
1693,168099.556439167
1694,179866.99563128
1695,166379.145310121
1696,209289.959882199
1697,167194.117188601
1698,346291.923299482
1699,243423.863365019
1700,275095.469454455
1701,279315.770129682
1702,243045.334304448
1703,243650.287534365
1704,287144.276105084
1705,246246.550228679
1706,357703.938233166
1707,214200.206733286
1708,205535.380455085
1709,262630.382527823
1710,222209.819010386
1711,249744.247472036
1712,254592.947624709
1713,271225.169102513
1714,211014.746972471
1715,208551.825394122
1716,178389.624654089
