"Id","SalePrice"
1461,119598.348684928
1462,160712.392540637
1463,188915.628319601
1464,206612.726401065
1465,178279.560732334
1466,175730.392690554
1467,188517.802171413
1468,168305.587429025
1469,179975.687275795
1470,127135.112705973
1471,194910.201597664
1472,100258.749727697
1473,101172.034034436
1474,154968.103590679
1475,112067.728466317
1476,392442.195864671
1477,244264.755239059
1478,280727.196715887
1479,292222.411987813
1480,329797.917775439
1481,347678.598817145
1482,199964.238185923
1483,176287.216499263
1484,174784.839861188
1485,175862.394744315
1486,195035.16544518
1487,325421.897477303
1488,223566.712058533
1489,197388.72311626
1490,245944.362682214
1491,195301.745158137
1492,76613.4411647384
1493,215936.705938387
1494,266612.389066444
1495,270281.975823675
1496,234112.996529483
1497,157307.48492953
1498,165214.255063238
1499,159497.343778874
1500,164263.923873984
1501,173130.903999307
1502,163607.116856712
1503,301265.173077495
1504,243304.443770939
1505,226615.886760432
1506,170403.117566563
1507,255467.439171994
1508,211202.173519161
1509,164759.245519905
1510,146906.702255101
1511,142316.825350377
1512,160257.191295488
1513,133469.822726464
1514,162642.375768961
1515,162773.458235984
1516,144016.410361333
1517,162589.575394559
1518,127823.220640706
1519,225059.610101474
1520,138220.267305864
1521,131510.019635906
1522,162377.476109396
1523,107932.849281641
1524,116251.128815516
1525,131596.460612872
1526,119643.561871268
1527,109532.819602874
1528,134496.3947999
1529,144152.280886095
1530,188990.875285707
1531,136449.509771868
1532,92083.1145792297
1533,146932.713967327
1534,122507.38467738
1535,153412.349805066
1536,116826.457448561
1537,96364.4978788773
1538,140841.565394721
1539,148677.458245954
1540,113691.184446997
1541,137779.20733639
1542,138816.327004365
1543,198912.261731399
1544,73788.3818701557
1545,104798.086416059
1546,138450.436746686
1547,135160.736883954
1548,132583.469533875
1549,125586.995101237
1550,135290.911604869
1551,107023.010547245
1552,145494.463935642
1553,127651.746550378
1554,114760.457769887
1555,167813.318635065
1556,107121.985844268
1557,92803.4952823125
1558,105596.016987014
1559,91323.7124786508
1560,138625.070611963
1561,139449.048471202
1562,136829.924897938
1563,128213.019347899
1564,156887.983284104
1565,158116.37336785
1566,268244.406260104
1567,81519.0897809368
1568,255353.313303645
1569,174770.473056808
1570,141644.079582619
1571,124492.403739419
1572,137990.429895896
1573,220115.672943083
1574,118501.980606135
1575,233121.471879619
1576,260598.941130043
1577,185097.923879487
1578,125714.910378018
1579,145091.875470484
1580,204024.934974361
1581,160415.365498579
1582,127760.64924051
1583,337755.930301874
1584,208426.328224425
1585,139162.457612496
1586,85745.8025561335
1587,97893.0401150808
1588,145618.414731167
1589,104958.657405045
1590,127152.6709862
1591,93007.4786370974
1592,128223.216185788
1593,126873.95906433
1594,124773.824839461
1595,101116.545683957
1596,254411.360112918
1597,180932.387509026
1598,198214.489785785
1599,174569.299035776
